Valor máscara,Valor EMA
0.83053666,1.141240823722022
0.99259263,1.1571722450467694
0.93182164,1.1583403463939261
1.0128496,1.149411197288405
0.83053666,1.1332321926903868
1.0533636,1.1478008394654091
0.85079366,1.1513807245252923
0.95207864,1.1550589631169308
0.89130765,1.147346885515776
0.95207864,1.151644721779276
0.99259263,1.1391416358565698
1.0533636,1.1572753369122428
0.89130765,1.1596592287150735
0.95207864,1.1561022293951926
1.9041573,1.1964577526207967
1.3369615,1.1569116265930226
1.7421013,1.1543600571104866
1.4585035,1.1444217295203225
1.1343915,1.1473538381208837
1.1546485,1.1514561345327816
1.0938776,1.142612064553703
1.0938776,1.129162784055442
1.0128496,1.1217334786911277
1.1546485,1.1372256368963969
1.1951625,1.1431429145671572
1.1951625,1.140696723802728
1.1951625,1.138626267939715
1.0533636,1.1285117460845655
1.2356765,1.131554022183828
1.2356765,1.122201689725208
1.1546485,1.122712781545721
1.1546485,1.1171817099946342
1.0938776,1.1180749363755913
1.0128496,1.1019123199959568
1.1951625,1.1028173187236794
1.1546485,1.1033240200960426
1.1343915,1.109586907030189
1.1343915,1.1029604995822149
1.1343915,1.0988428188483397
1.0938776,1.1010619839923754
1.0128496,1.0860216465687127
1.0938776,1.0902101437748992
1.0938776,1.0937552878102155
1.0938776,1.0833376678556794
1.1951625,1.0930593928201175
1.1343915,1.093444351918885
1.1343915,1.1012247558850425
2.1269841,1.1573992060892302
2.0459561,1.2163539965895276
2.0459561,1.2379259522330295
1.6003025,1.2339503955836837
1.7015873,1.234215528609872
1.7421013,1.2466265417030542
1.7421013,1.2571312231851242
1.7421013,1.258567815393489
1.7421013,1.2597837470386488
1.7015873,1.2605536220323308
1.6408163,1.2593253905969175
1.7421013,1.263406788524815
1.6408163,1.2691948853011168
1.6813303,1.2743532199633598
1.7826153,1.2957675179984478
1.7015873,1.2820647962707514
2.1269841,1.3134440461056784
2.714437,1.3825269294940856
2.0054421,1.3857700076776271
1.6813303,1.3804769781277995
1.5192745,1.3675052302785806
1.9041573,1.3709165078175198
2.390325,1.3977880914239023
2.795465,1.4529433936360006
2.613152,1.5133691788459231
0.89130765,1.359674858623154
0.74950874,1.2212259016455531
1.0938776,1.1315922096934763
2.228269,1.186732272703626
1.3369615,1.1814801041780556
1.2761905,1.175154819494849
1.2356765,1.188923698522198
1.3369615,1.2042077314418838
1.1951625,1.195363814639481
1.2761905,1.1883969025594894
1.2356765,1.1882044782921721
1.1951625,1.1862914059245415
1.1546485,1.1769583173368368
1.2356765,1.1829956045106955
1.1951625,1.1774098704049232
1.2761905,1.179164343827329
1.1951625,1.1890762405324433
1.2761905,1.199475163922207
1.0938776,1.187728115779889
1.1546485,1.181156178392387
1.2356765,1.1969850785270586
1.1546485,1.2128459103334663
1.1951625,1.2056569990873007
2.167498,1.2892864701053721
2.309297,1.3565052230518257
2.532124,1.46849820508672
2.430839,1.5358043726982418
0.93182164,1.3833960404531516
0.85079366,1.247915389271376
0.99259263,1.1490612281604147
0.99259263,1.0639001512791049
0.95207864,0.9855968671363768
0.93182164,0.9191913221142185
0.89130765,0.8612354643396902
0.99259263,0.8187935098642514
1.0938776,0.7924643482067746
0.93182164,0.7527421293549442
0.93182164,0.723593986973006
0.95207864,0.6990526440363242
1.0128496,0.6846334406004857
1.0938776,0.6774203506649311
0.99259263,0.6632123976499351
1.1343915,0.6625306992963508
1.0533636,0.6539805566717163
1.0128496,0.6449935109380894
1.0128496,0.6388777903461398
1.0938776,0.6386927682896526
0.95207864,0.6271922525427339
0.93182164,0.6173285712391512
0.93182164,0.6059981220981772
0.95207864,0.5995195040062691
1.0938776,0.6053799147315861
0.99259263,0.602237372675952
0.95207864,0.5948454913266682
1.0128496,0.5949415916300407
0.95207864,0.5901612566180383
0.99259263,0.5893563004486451
0.95207864,0.5854338661621051
0.95207864,0.5821139177819776
0.99259263,0.5840359477747955
1.0533636,0.5875425989838718
0.99259263,0.5886307835440788
0.89130765,0.5799581095769318
0.99259263,0.5807203567930526
0.99259263,0.5828564377537694
0.99259263,0.5846644166789201
1.0128496,0.5863243300481867
0.89130765,0.5780059273380087
